strategy,strategy_label,date,asset,asset_label,old_weight,new_weight,delta_weight,portfolio_value_before,trade_notional,side
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-10-06,us_equity,SPX,1.19500000,0.79876611,-0.39623389,285.67426442,-113.19382628,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-10-06,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,285.67426442,-89.98739329,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-10-06,long_bond,Obligacje 30+/TLT,0.03750000,0.05030847,0.01280847,285.67426442,3.65905126,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-10-06,floating_bond,Obligacje/gotowka,0.01250000,0.15092542,0.13842542,285.67426442,39.54458023,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-11-03,us_equity,SPX,0.79876611,1.18462983,0.38586373,289.06688736,111.54042621,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-11-03,tech_equity,NDX,0.00000000,0.31500000,0.31500000,289.06688736,91.05606952,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-11-03,long_bond,Obligacje 30+/TLT,0.05030847,0.01509254,-0.03521593,289.06688736,-10.17975970,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-11-03,floating_bond,Obligacje/gotowka,0.15092542,0.04527763,-0.10564779,289.06688736,-30.53927911,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-12-01,us_equity,SPX,1.18462983,1.21500000,0.03037017,307.38007949,9.33518474,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-12-01,long_bond,Obligacje 30+/TLT,0.01509254,0.01500000,-0.00009254,307.38007949,-0.02844559,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-12-01,floating_bond,Obligacje/gotowka,0.04527763,0.01500000,-0.03027763,307.38007949,-9.30673915,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-01-05,us_equity,SPX,1.21500000,0.90000000,-0.31500000,312.40186172,-98.40658644,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-01-05,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,312.40186172,-98.40658644,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-01-05,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,312.40186172,10.93406516,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-01-05,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,312.40186172,10.93406516,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-02-02,us_equity,SPX,0.90000000,1.21500000,0.31500000,300.00209022,94.50065842,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-02-02,tech_equity,NDX,0.00000000,0.31500000,0.31500000,300.00209022,94.50065842,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-02-02,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,300.00209022,-10.50007316,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-02-02,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,300.00209022,-10.50007316,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-03-02,us_equity,SPX,1.21500000,0.90000000,-0.31500000,307.57298496,-96.88549026,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-03-02,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,307.57298496,-96.88549026,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-03-02,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,307.57298496,10.76505447,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-03-02,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,307.57298496,10.76505447,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-12-07,us_equity,SPX,0.90000000,1.21500000,0.31500000,273.92758291,86.28718862,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-12-07,tech_equity,NDX,0.00000000,0.31500000,0.31500000,273.92758291,86.28718862,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-12-07,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,273.92758291,-9.58746540,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-12-07,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,273.92758291,-9.58746540,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-01-04,us_equity,SPX,1.21500000,0.90000000,-0.31500000,291.48893099,-91.81901326,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-01-04,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,291.48893099,-91.81901326,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-01-04,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,291.48893099,10.20211258,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-01-04,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,291.48893099,10.20211258,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-01,us_equity,SPX,0.90000000,1.21500000,0.31500000,308.20071909,97.08322651,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-01,tech_equity,NDX,0.00000000,0.31500000,0.31500000,308.20071909,97.08322651,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-01,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,308.20071909,-10.78702517,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-01,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,308.20071909,-10.78702517,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-08,us_equity,SPX,1.21500000,0.90000000,-0.31500000,307.77950964,-96.95054554,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-08,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,307.77950964,-96.95054554,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-08,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,307.77950964,10.77228284,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-08,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,307.77950964,10.77228284,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-07-05,us_equity,SPX,0.90000000,1.21500000,0.31500000,327.99320965,103.31786104,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-07-05,tech_equity,NDX,0.00000000,0.31500000,0.31500000,327.99320965,103.31786104,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-07-05,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,327.99320965,-11.47976234,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-07-05,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,327.99320965,-11.47976234,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-01-31,us_equity,SPX,1.21500000,0.90000000,-0.31500000,378.35118083,-119.18062196,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-01-31,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,378.35118083,-119.18062196,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-01-31,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,378.35118083,13.24229133,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-01-31,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,378.35118083,13.24229133,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-02-07,us_equity,SPX,0.90000000,1.21500000,0.31500000,381.65812832,120.22231042,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-02-07,tech_equity,NDX,0.00000000,0.31500000,0.31500000,381.65812832,120.22231042,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-02-07,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,381.65812832,-13.35803449,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-02-07,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,381.65812832,-13.35803449,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-02-05,us_equity,SPX,1.21500000,0.90000000,-0.31500000,469.91876199,-148.02441003,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-02-05,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,469.91876199,-148.02441003,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-02-05,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,469.91876199,16.44715667,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-02-05,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,469.91876199,16.44715667,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-03-05,us_equity,SPX,0.90000000,1.21500000,0.31500000,474.01183028,149.31372654,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-03-05,tech_equity,NDX,0.00000000,0.31500000,0.31500000,474.01183028,149.31372654,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-03-05,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,474.01183028,-16.59041406,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-03-05,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,474.01183028,-16.59041406,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-06-04,us_equity,SPX,1.21500000,0.90000000,-0.31500000,497.83894411,-156.81926739,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-06-04,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,497.83894411,-156.81926739,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-06-04,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,497.83894411,17.42436304,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-06-04,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,497.83894411,17.42436304,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-10-01,us_equity,SPX,0.90000000,1.21500000,0.31500000,498.12696022,156.90999247,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-10-01,tech_equity,NDX,0.00000000,0.31500000,0.31500000,498.12696022,156.90999247,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-10-01,long_bond,Obligacje 30+/TLT,0.05000000,0.01500000,-0.03500000,498.12696022,-17.43444361,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-10-01,floating_bond,Obligacje/gotowka,0.05000000,0.01500000,-0.03500000,498.12696022,-17.43444361,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-03-04,us_equity,SPX,1.21500000,0.90000000,-0.31500000,528.36899349,-166.43623295,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-03-04,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,528.36899349,-166.43623295,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-03-04,long_bond,Obligacje 30+/TLT,0.01500000,0.05000000,0.03500000,528.36899349,18.49291477,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-03-04,floating_bond,Obligacje/gotowka,0.01500000,0.05000000,0.03500000,528.36899349,18.49291477,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-08-26,us_equity,SPX,0.90000000,0.82024569,-0.07975431,474.94263599,-37.87872113,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-08-26,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,474.94263599,-23.74713180,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-08-26,floating_bond,Obligacje/gotowka,0.05000000,0.17975431,0.12975431,474.94263599,61.62585293,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-12-02,long_bond,Obligacje 30+/TLT,0.00000000,0.13481573,0.13481573,474.16161032,63.92444400,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-12-02,floating_bond,Obligacje/gotowka,0.17975431,0.04493858,-0.13481573,474.16161032,-63.92444400,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-02-03,us_equity,SPX,0.82024569,1.19107371,0.37082802,499.51402480,185.23379448,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-02-03,tech_equity,NDX,0.00000000,0.31500000,0.31500000,499.51402480,157.34691781,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-02-03,long_bond,Obligacje 30+/TLT,0.13481573,0.04044472,-0.09437101,499.51402480,-47.13964380,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-02-03,floating_bond,Obligacje/gotowka,0.04493858,0.01348157,-0.03145700,499.51402480,-15.71321460,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-03-03,us_equity,SPX,1.19107371,0.82024569,-0.37082802,522.58641732,-193.78968400,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-03-03,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,522.58641732,-164.61472145,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-03-03,long_bond,Obligacje 30+/TLT,0.04044472,0.13481573,0.09437101,522.58641732,49.31700882,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-03-03,floating_bond,Obligacje/gotowka,0.01348157,0.04493858,0.03145700,522.58641732,16.43900294,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-07-07,us_equity,SPX,0.82024569,1.19107371,0.37082802,542.97124799,201.34895030,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-07-07,tech_equity,NDX,0.00000000,0.31500000,0.31500000,542.97124799,171.03594312,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-07-07,long_bond,Obligacje 30+/TLT,0.13481573,0.04044472,-0.09437101,542.97124799,-51.24074591,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-07-07,floating_bond,Obligacje/gotowka,0.04493858,0.01348157,-0.03145700,542.97124799,-17.08024864,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-10-06,us_equity,SPX,1.19107371,0.82024569,-0.37082802,585.38287102,-217.07636830,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-10-06,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,585.38287102,-184.39560437,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-10-06,long_bond,Obligacje 30+/TLT,0.04044472,0.13481573,0.09437101,585.38287102,55.24317368,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-10-06,floating_bond,Obligacje/gotowka,0.01348157,0.04493858,0.03145700,585.38287102,18.41439123,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-01,us_equity,SPX,0.82024569,1.19107371,0.37082802,566.29912732,209.99958150,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-01,tech_equity,NDX,0.00000000,0.31500000,0.31500000,566.29912732,178.38422511,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-01,long_bond,Obligacje 30+/TLT,0.13481573,0.04044472,-0.09437101,566.29912732,-53.44222148,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-01,floating_bond,Obligacje/gotowka,0.04493858,0.01348157,-0.03145700,566.29912732,-17.81407383,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-29,us_equity,SPX,1.19107371,1.21500000,0.02392629,584.42839943,13.98320472,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-29,long_bond,Obligacje 30+/TLT,0.04044472,0.00750000,-0.03294472,584.42839943,-19.25382953,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-29,floating_bond,Obligacje/gotowka,0.01348157,0.02250000,0.00901843,584.42839943,5.27062481,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-01-05,us_equity,SPX,1.21500000,0.90000000,-0.31500000,589.66312970,-185.74388585,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-01-05,tech_equity,NDX,0.31500000,0.00000000,-0.31500000,589.66312970,-185.74388585,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-01-05,long_bond,Obligacje 30+/TLT,0.00750000,0.02500000,0.01750000,589.66312970,10.31910477,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-01-05,floating_bond,Obligacje/gotowka,0.02250000,0.07500000,0.05250000,589.66312970,30.95731431,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-02-23,us_equity,SPX,0.90000000,0.87607371,-0.02392629,571.77742477,-13.68051380,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-02-23,long_bond,Obligacje 30+/TLT,0.02500000,0.01750000,-0.00750000,571.77742477,-4.28833069,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-02-23,floating_bond,Obligacje/gotowka,0.07500000,0.10642629,0.03142629,571.77742477,17.96884449,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-03-01,us_equity,SPX,0.87607371,0.82024569,-0.05582802,566.05718566,-31.60184927,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-03-01,long_bond,Obligacje 30+/TLT,0.01750000,0.00000000,-0.01750000,566.05718566,-9.90600075,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-03-01,floating_bond,Obligacje/gotowka,0.10642629,0.17975431,0.07332802,566.05718566,41.50785002,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-08-30,long_bond,Obligacje 30+/TLT,0.00000000,0.13481573,0.13481573,616.01607015,83.04865667,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-08-30,floating_bond,Obligacje/gotowka,0.17975431,0.04493858,-0.13481573,616.01607015,-83.04865667,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-03-07,us_equity,SPX,0.82024569,0.65000000,-0.17024569,630.78572042,-107.38855167,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-03-07,long_bond,Obligacje 30+/TLT,0.13481573,0.17500000,0.04018427,630.78572042,25.34766321,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-03-07,floating_bond,Obligacje/gotowka,0.04493858,0.17500000,0.13006142,630.78572042,82.04088845,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-05-30,long_bond,Obligacje 30+/TLT,0.17500000,0.00000000,-0.17500000,643.89935943,-112.68238790,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-05-30,floating_bond,Obligacje/gotowka,0.17500000,0.35000000,0.17500000,643.89935943,112.68238790,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-06-20,us_equity,SPX,0.65000000,0.62725160,-0.02274840,633.63554718,-14.41419781,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-06-20,tech_equity,NDX,0.00000000,0.07382211,0.07382211,633.63554718,46.77631453,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-06-20,floating_bond,Obligacje/gotowka,0.35000000,0.29892629,-0.05107371,633.63554718,-32.36211672,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-07-04,us_equity,SPX,0.62725160,0.65000000,0.02274840,623.20504643,14.17692056,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-07-04,tech_equity,NDX,0.07382211,0.00000000,-0.07382211,623.20504643,-46.00631293,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-07-04,long_bond,Obligacje 30+/TLT,0.00000000,0.02625000,0.02625000,623.20504643,16.35913247,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-07-04,floating_bond,Obligacje/gotowka,0.29892629,0.32375000,0.02482371,623.20504643,15.47025990,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-01,us_equity,SPX,0.65000000,0.57417198,-0.07582802,606.90098827,-46.02009748,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-01,tech_equity,NDX,0.00000000,0.24607371,0.24607371,606.90098827,149.34237638,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-01,long_bond,Obligacje 30+/TLT,0.02625000,0.04493858,0.01868858,606.90098827,11.34211580,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-01,floating_bond,Obligacje/gotowka,0.32375000,0.13481573,-0.18893427,606.90098827,-114.66439471,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-15,us_equity,SPX,0.57417198,0.59692039,0.02274840,606.44060512,13.79555626,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-15,tech_equity,NDX,0.24607371,0.17225160,-0.07382211,606.44060512,-44.76872646,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-15,long_bond,Obligacje 30+/TLT,0.04493858,0.05770700,0.01276843,606.44060512,7.74329255,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-15,floating_bond,Obligacje/gotowka,0.13481573,0.17312101,0.03830528,606.44060512,23.22987765,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-22,us_equity,SPX,0.59692039,0.57417198,-0.02274840,605.96336954,-13.78469991,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-22,tech_equity,NDX,0.17225160,0.24607371,0.07382211,605.96336954,44.73349592,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-22,long_bond,Obligacje 30+/TLT,0.05770700,0.04493858,-0.01276843,605.96336954,-7.73719900,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-22,floating_bond,Obligacje/gotowka,0.17312101,0.13481573,-0.03830528,605.96336954,-23.21159701,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-29,us_equity,SPX,0.57417198,0.59692039,0.02274840,605.56798782,13.77570561,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-29,tech_equity,NDX,0.24607371,0.17225160,-0.07382211,605.56798782,-44.70430801,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-29,long_bond,Obligacje 30+/TLT,0.04493858,0.03145700,-0.01348157,605.56798782,-8.16400908,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-29,floating_bond,Obligacje/gotowka,0.13481573,0.19937101,0.06455528,605.56798782,39.09261148,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-09-26,us_equity,SPX,0.59692039,0.65000000,0.05307961,606.36853682,32.18580592,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-09-26,tech_equity,NDX,0.17225160,0.00000000,-0.17225160,606.36853682,-104.44794786,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-09-26,long_bond,Obligacje 30+/TLT,0.03145700,0.00000000,-0.03145700,606.36853682,-19.07453740,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-09-26,floating_bond,Obligacje/gotowka,0.19937101,0.35000000,0.15062899,606.36853682,91.33667933,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-10-31,us_equity,SPX,0.65000000,0.57417198,-0.07582802,612.24104042,-46.42502303,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-10-31,tech_equity,NDX,0.00000000,0.24607371,0.24607371,612.24104042,150.65642282,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-10-31,long_bond,Obligacje 30+/TLT,0.00000000,0.08987715,0.08987715,612.24104042,55.02648218,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-10-31,floating_bond,Obligacje/gotowka,0.35000000,0.08987715,-0.26012285,612.24104042,-159.25788196,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-01-02,us_equity,SPX,0.57417198,0.38500000,-0.18917198,584.18516787,-110.51146759,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-01-02,tech_equity,NDX,0.24607371,0.16500000,-0.08107371,584.18516787,-47.36205754,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-01-02,long_bond,Obligacje 30+/TLT,0.08987715,0.33750000,0.24762285,584.18516787,144.65759395,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-01-02,floating_bond,Obligacje/gotowka,0.08987715,0.11250000,0.02262285,584.18516787,13.21593118,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-02-27,long_bond,Obligacje 30+/TLT,0.33750000,0.22500000,-0.11250000,599.43138110,-67.43603037,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-02-27,floating_bond,Obligacje/gotowka,0.11250000,0.22500000,0.11250000,599.43138110,67.43603037,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-04-24,long_bond,Obligacje 30+/TLT,0.22500000,0.33750000,0.11250000,595.33348999,66.97501762,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-04-24,floating_bond,Obligacje/gotowka,0.22500000,0.11250000,-0.11250000,595.33348999,-66.97501762,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-06-19,us_equity,SPX,0.38500000,0.55000000,0.16500000,541.00690598,89.26613949,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-06-19,tech_equity,NDX,0.16500000,0.00000000,-0.16500000,541.00690598,-89.26613949,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-11-06,us_equity,SPX,0.55000000,0.35357903,-0.19642097,606.17482017,-119.06544881,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-11-06,long_bond,Obligacje 30+/TLT,0.33750000,0.48481573,0.14731573,606.17482017,89.29908661,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-11-06,floating_bond,Obligacje/gotowka,0.11250000,0.16160524,0.04910524,606.17482017,29.76636220,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-01-01,us_equity,SPX,0.35357903,0.38750532,0.03392629,661.38020729,22.43817824,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-01-01,tech_equity,NDX,0.00000000,0.16607371,0.16607371,661.38020729,109.83786322,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-01-01,long_bond,Obligacje 30+/TLT,0.48481573,0.33481573,-0.15000000,661.38020729,-99.20703109,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-01-01,floating_bond,Obligacje/gotowka,0.16160524,0.11160524,-0.05000000,661.38020729,-33.06901036,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-05-07,long_bond,Obligacje 30+/TLT,0.33481573,0.22321049,-0.11160524,747.59262361,-83.43525686,SELL
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-05-07,floating_bond,Obligacje/gotowka,0.11160524,0.22321049,0.11160524,747.59262361,83.43525686,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-07-23,us_equity,SPX,0.38750532,0.55357903,0.16607371,720.53528796,119.66196679,BUY
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-07-23,tech_equity,NDX,0.16607371,0.00000000,-0.16607371,720.53528796,-119.66196679,SELL
