strategy,strategy_label,date,portfolio_value_before,turnover,buy,sell,target_equity,target_bonds_cash,target_gold
strategy_recommended_mix,Rekomendowany miks 30/70/0,1954-07-02,100.00000000,1.00000000,"SPX 83.33% ($83.33), Obligacje/gotowka 16.67% ($16.67)",,0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1955-07-01,135.45170697,0.79333333,"SPX 36.17% ($48.99), NDX 31.50% ($42.67)",Obligacje/gotowka 11.67% ($15.80),1.51000000,0.05000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1955-09-02,149.19592199,0.79333333,Obligacje/gotowka 11.67% ($17.41),"SPX 36.17% ($53.96), NDX 31.50% ($47.00)",0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-02-03,157.29078555,0.86333333,"SPX 38.17% ($60.03), NDX 31.50% ($49.55), Obligacje 30+/TLT 1.50% ($2.36)",Obligacje/gotowka 15.17% ($23.86),1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-03-02,158.96024072,0.70000000,"Obligacje 30+/TLT 3.50% ($5.56), Obligacje/gotowka 3.50% ($5.56)","SPX 31.50% ($50.07), NDX 31.50% ($50.07)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-04-06,170.59413845,0.70000000,"SPX 31.50% ($53.74), NDX 31.50% ($53.74)","Obligacje 30+/TLT 3.50% ($5.97), Obligacje/gotowka 3.50% ($5.97)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-05-04,173.47361825,0.70000000,"Obligacje 30+/TLT 3.50% ($6.07), Obligacje/gotowka 3.50% ($6.07)","SPX 31.50% ($54.64), NDX 31.50% ($54.64)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-06-01,167.94017465,0.07000000,Obligacje/gotowka 3.50% ($5.88),"SPX 2.00% ($3.36), Obligacje 30+/TLT 1.50% ($2.52)",0.88000000,0.12000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1956-06-29,167.74577769,0.16333333,Obligacje/gotowka 8.17% ($13.70),"SPX 4.67% ($7.83), Obligacje 30+/TLT 3.50% ($5.87)",0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1957-07-05,177.90896366,0.79333333,"SPX 36.17% ($64.34), NDX 31.50% ($56.04)",Obligacje/gotowka 11.67% ($20.76),1.51000000,0.05000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1957-08-02,183.19584862,0.79333333,Obligacje/gotowka 11.67% ($21.37),"SPX 36.17% ($66.26), NDX 31.50% ($57.71)",0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1958-10-03,190.86998205,0.79333333,"SPX 36.17% ($69.03), NDX 31.50% ($60.12)",Obligacje/gotowka 11.67% ($22.27),1.51000000,0.05000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1958-10-31,199.69146725,0.79333333,Obligacje/gotowka 11.67% ($23.30),"SPX 36.17% ($72.22), NDX 31.50% ($62.90)",0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1959-05-01,225.60409055,0.25000000,Obligacje 30+/TLT 12.50% ($28.20),Obligacje/gotowka 12.50% ($28.20),0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1959-05-08,226.17222441,0.79333333,"SPX 36.17% ($81.80), NDX 31.50% ($71.24)","Obligacje 30+/TLT 8.75% ($19.79), Obligacje/gotowka 2.92% ($6.60)",1.51000000,0.05000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1959-06-05,230.01342394,0.79333333,"Obligacje 30+/TLT 8.75% ($20.13), Obligacje/gotowka 2.92% ($6.71)","SPX 36.17% ($83.19), NDX 31.50% ($72.45)",0.83333333,0.16666667,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-08-04,275.06340222,0.79333333,"SPX 36.17% ($99.48), NDX 31.50% ($86.64)","Obligacje 30+/TLT 8.75% ($24.07), Obligacje/gotowka 2.92% ($8.02)",1.51000000,0.05000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-10-06,285.67426442,0.86246779,"Obligacje 30+/TLT 1.28% ($3.66), Obligacje/gotowka 13.84% ($39.54)","SPX 39.62% ($113.19), NDX 31.50% ($89.99)",0.79876611,0.20123389,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-11-03,289.06688736,0.84172745,"SPX 38.59% ($111.54), NDX 31.50% ($91.06)","Obligacje 30+/TLT 3.52% ($10.18), Obligacje/gotowka 10.56% ($30.54)",1.49962983,0.06037017,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1961-12-01,307.38007949,0.06074034,SPX 3.04% ($9.34),"Obligacje 30+/TLT 0.01% ($0.03), Obligacje/gotowka 3.03% ($9.31)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-01-05,312.40186172,0.70000000,"Obligacje 30+/TLT 3.50% ($10.93), Obligacje/gotowka 3.50% ($10.93)","SPX 31.50% ($98.41), NDX 31.50% ($98.41)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-02-02,300.00209022,0.70000000,"SPX 31.50% ($94.50), NDX 31.50% ($94.50)","Obligacje 30+/TLT 3.50% ($10.50), Obligacje/gotowka 3.50% ($10.50)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-03-02,307.57298496,0.70000000,"Obligacje 30+/TLT 3.50% ($10.77), Obligacje/gotowka 3.50% ($10.77)","SPX 31.50% ($96.89), NDX 31.50% ($96.89)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1962-12-07,273.92758291,0.70000000,"SPX 31.50% ($86.29), NDX 31.50% ($86.29)","Obligacje 30+/TLT 3.50% ($9.59), Obligacje/gotowka 3.50% ($9.59)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-01-04,291.48893099,0.70000000,"Obligacje 30+/TLT 3.50% ($10.20), Obligacje/gotowka 3.50% ($10.20)","SPX 31.50% ($91.82), NDX 31.50% ($91.82)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-01,308.20071909,0.70000000,"SPX 31.50% ($97.08), NDX 31.50% ($97.08)","Obligacje 30+/TLT 3.50% ($10.79), Obligacje/gotowka 3.50% ($10.79)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-03-08,307.77950964,0.70000000,"Obligacje 30+/TLT 3.50% ($10.77), Obligacje/gotowka 3.50% ($10.77)","SPX 31.50% ($96.95), NDX 31.50% ($96.95)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1963-07-05,327.99320965,0.70000000,"SPX 31.50% ($103.32), NDX 31.50% ($103.32)","Obligacje 30+/TLT 3.50% ($11.48), Obligacje/gotowka 3.50% ($11.48)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-01-31,378.35118083,0.70000000,"Obligacje 30+/TLT 3.50% ($13.24), Obligacje/gotowka 3.50% ($13.24)","SPX 31.50% ($119.18), NDX 31.50% ($119.18)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1964-02-07,381.65812832,0.70000000,"SPX 31.50% ($120.22), NDX 31.50% ($120.22)","Obligacje 30+/TLT 3.50% ($13.36), Obligacje/gotowka 3.50% ($13.36)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-02-05,469.91876199,0.70000000,"Obligacje 30+/TLT 3.50% ($16.45), Obligacje/gotowka 3.50% ($16.45)","SPX 31.50% ($148.02), NDX 31.50% ($148.02)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-03-05,474.01183028,0.70000000,"SPX 31.50% ($149.31), NDX 31.50% ($149.31)","Obligacje 30+/TLT 3.50% ($16.59), Obligacje/gotowka 3.50% ($16.59)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-06-04,497.83894411,0.70000000,"Obligacje 30+/TLT 3.50% ($17.42), Obligacje/gotowka 3.50% ($17.42)","SPX 31.50% ($156.82), NDX 31.50% ($156.82)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1965-10-01,498.12696022,0.70000000,"SPX 31.50% ($156.91), NDX 31.50% ($156.91)","Obligacje 30+/TLT 3.50% ($17.43), Obligacje/gotowka 3.50% ($17.43)",1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-03-04,528.36899349,0.70000000,"Obligacje 30+/TLT 3.50% ($18.49), Obligacje/gotowka 3.50% ($18.49)","SPX 31.50% ($166.44), NDX 31.50% ($166.44)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-08-26,474.94263599,0.25950862,Obligacje/gotowka 12.98% ($61.63),"SPX 7.98% ($37.88), Obligacje 30+/TLT 5.00% ($23.75)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1966-12-02,474.16161032,0.26963146,Obligacje 30+/TLT 13.48% ($63.92),Obligacje/gotowka 13.48% ($63.92),0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-02-03,499.51402480,0.81165603,"SPX 37.08% ($185.23), NDX 31.50% ($157.35)","Obligacje 30+/TLT 9.44% ($47.14), Obligacje/gotowka 3.15% ($15.71)",1.50607371,0.05392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-03-03,522.58641732,0.81165603,"Obligacje 30+/TLT 9.44% ($49.32), Obligacje/gotowka 3.15% ($16.44)","SPX 37.08% ($193.79), NDX 31.50% ($164.61)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-07-07,542.97124799,0.81165603,"SPX 37.08% ($201.35), NDX 31.50% ($171.04)","Obligacje 30+/TLT 9.44% ($51.24), Obligacje/gotowka 3.15% ($17.08)",1.50607371,0.05392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-10-06,585.38287102,0.81165603,"Obligacje 30+/TLT 9.44% ($55.24), Obligacje/gotowka 3.15% ($18.41)","SPX 37.08% ($217.08), NDX 31.50% ($184.40)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-01,566.29912732,0.81165603,"SPX 37.08% ($210.00), NDX 31.50% ($178.38)","Obligacje 30+/TLT 9.44% ($53.44), Obligacje/gotowka 3.15% ($17.81)",1.50607371,0.05392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1967-12-29,584.42839943,0.06588944,"SPX 2.39% ($13.98), Obligacje/gotowka 0.90% ($5.27)",Obligacje 30+/TLT 3.29% ($19.25),1.53000000,0.03000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-01-05,589.66312970,0.70000000,"Obligacje 30+/TLT 1.75% ($10.32), Obligacje/gotowka 5.25% ($30.96)","SPX 31.50% ($185.74), NDX 31.50% ($185.74)",0.90000000,0.10000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-02-23,571.77742477,0.06285258,Obligacje/gotowka 3.14% ($17.97),"SPX 2.39% ($13.68), Obligacje 30+/TLT 0.75% ($4.29)",0.87607371,0.12392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-03-01,566.05718566,0.14665603,Obligacje/gotowka 7.33% ($41.51),"SPX 5.58% ($31.60), Obligacje 30+/TLT 1.75% ($9.91)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1968-08-30,616.01607015,0.26963146,Obligacje 30+/TLT 13.48% ($83.05),Obligacje/gotowka 13.48% ($83.05),0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-03-07,630.78572042,0.34049138,"Obligacje 30+/TLT 4.02% ($25.35), Obligacje/gotowka 13.01% ($82.04)",SPX 17.02% ($107.39),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-05-30,643.89935943,0.35000000,Obligacje/gotowka 17.50% ($112.68),Obligacje 30+/TLT 17.50% ($112.68),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-06-20,633.63554718,0.14764422,NDX 7.38% ($46.78),"SPX 2.27% ($14.41), Obligacje/gotowka 5.11% ($32.36)",0.70107371,0.29892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-07-04,623.20504643,0.14764422,"SPX 2.27% ($14.18), Obligacje 30+/TLT 2.62% ($16.36), Obligacje/gotowka 2.48% ($15.47)",NDX 7.38% ($46.01),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-01,606.90098827,0.52952457,"NDX 24.61% ($149.34), Obligacje 30+/TLT 1.87% ($11.34)","SPX 7.58% ($46.02), Obligacje/gotowka 18.89% ($114.66)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-15,606.44060512,0.14764422,"SPX 2.27% ($13.80), Obligacje 30+/TLT 1.28% ($7.74), Obligacje/gotowka 3.83% ($23.23)",NDX 7.38% ($44.77),0.76917198,0.23082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-22,605.96336954,0.14764422,NDX 7.38% ($44.73),"SPX 2.27% ($13.78), Obligacje 30+/TLT 1.28% ($7.74), Obligacje/gotowka 3.83% ($23.21)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-08-29,605.56798782,0.17460737,"SPX 2.27% ($13.78), Obligacje/gotowka 6.46% ($39.09)","NDX 7.38% ($44.70), Obligacje 30+/TLT 1.35% ($8.16)",0.76917198,0.23082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-09-26,606.36853682,0.40741720,"SPX 5.31% ($32.19), Obligacje/gotowka 15.06% ($91.34)","NDX 17.23% ($104.45), Obligacje 30+/TLT 3.15% ($19.07)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1969-10-31,612.24104042,0.67190172,"NDX 24.61% ($150.66), Obligacje 30+/TLT 8.99% ($55.03)","SPX 7.58% ($46.43), Obligacje/gotowka 26.01% ($159.26)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-01-02,584.18516787,0.54049138,"Obligacje 30+/TLT 24.76% ($144.66), Obligacje/gotowka 2.26% ($13.22)","SPX 18.92% ($110.51), NDX 8.11% ($47.36)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-02-27,599.43138110,0.22500000,Obligacje/gotowka 11.25% ($67.44),Obligacje 30+/TLT 11.25% ($67.44),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-04-24,595.33348999,0.22500000,Obligacje 30+/TLT 11.25% ($66.98),Obligacje/gotowka 11.25% ($66.98),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-06-19,541.00690598,0.33000000,SPX 16.50% ($89.27),NDX 16.50% ($89.27),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1970-11-06,606.17482017,0.39284195,"Obligacje 30+/TLT 14.73% ($89.30), Obligacje/gotowka 4.91% ($29.77)",SPX 19.64% ($119.07),0.35357903,0.64642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-01-01,661.38020729,0.40000000,"SPX 3.39% ($22.44), NDX 16.61% ($109.84)","Obligacje 30+/TLT 15.00% ($99.21), Obligacje/gotowka 5.00% ($33.07)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-05-07,747.59262361,0.22321049,Obligacje/gotowka 11.16% ($83.44),Obligacje 30+/TLT 11.16% ($83.44),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-07-23,720.53528796,0.55535790,"SPX 16.61% ($119.66), Obligacje/gotowka 11.16% ($80.42)","NDX 16.61% ($119.66), Obligacje 30+/TLT 11.16% ($80.42)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-09-17,725.25045825,0.22321049,Obligacje 30+/TLT 11.16% ($80.94),Obligacje/gotowka 11.16% ($80.94),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1971-11-12,731.18210525,0.22321049,Obligacje 30+/TLT 11.16% ($81.60),Obligacje/gotowka 11.16% ($81.60),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-01-07,742.13499894,1.18498936,"SPX 55.75% ($413.74), NDX 31.50% ($233.77)","Obligacje 30+/TLT 23.44% ($173.93), Obligacje/gotowka 7.81% ($57.98)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-04-07,832.27800400,0.06696315,Obligacje/gotowka 3.35% ($27.87),Obligacje 30+/TLT 3.35% ($27.87),1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-05-26,837.65081723,0.23364422,NDX 11.68% ($97.86),"SPX 10.35% ($86.69), Obligacje 30+/TLT 0.67% ($5.58), Obligacje/gotowka 0.67% ($5.58)",1.43940704,0.12059296,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-06-23,837.15181854,0.02666667,"SPX 0.93% ($7.81), NDX 0.40% ($3.35)","Obligacje 30+/TLT 0.67% ($5.58), Obligacje/gotowka 0.67% ($5.58)",1.45274037,0.10725963,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-07-07,838.55225111,1.06054492,"Obligacje 30+/TLT 21.45% ($179.89), Obligacje/gotowka 3.58% ($29.98)","SPX 56.72% ($475.62), NDX 24.31% ($203.84)",0.64246791,0.35753209,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-07-21,835.39930895,0.08888889,"SPX 3.11% ($25.99), NDX 1.33% ($11.14)","Obligacje 30+/TLT 3.33% ($27.85), Obligacje/gotowka 1.11% ($9.28)",0.68691236,0.31308764,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-08-18,845.21111236,0.08888889,"SPX 3.11% ($26.30), NDX 1.33% ($11.27)","Obligacje 30+/TLT 3.33% ($28.17), Obligacje/gotowka 1.11% ($9.39)",0.73135680,0.26864320,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-09-15,843.10630009,0.08888889,"SPX 3.11% ($26.23), NDX 1.33% ($11.24)","Obligacje 30+/TLT 3.33% ($28.10), Obligacje/gotowka 1.11% ($9.37)",0.77580125,0.22419875,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-10-13,840.50123688,0.08888889,"SPX 3.11% ($26.15), NDX 1.33% ($11.21)","Obligacje 30+/TLT 3.33% ($28.02), Obligacje/gotowka 1.11% ($9.34)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1972-10-27,843.26045338,0.08987715,Obligacje/gotowka 4.49% ($37.89),Obligacje 30+/TLT 4.49% ($37.89),0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1973-05-11,855.71642996,0.67190172,"SPX 7.58% ($64.89), Obligacje/gotowka 26.01% ($222.59)","NDX 24.61% ($210.57), Obligacje 30+/TLT 8.99% ($76.91)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1973-09-07,837.47086004,0.49214742,NDX 24.61% ($206.08),"SPX 7.58% ($63.50), Obligacje/gotowka 17.02% ($142.58)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1973-11-30,842.96568303,0.26963146,Obligacje 30+/TLT 13.48% ($113.65),Obligacje/gotowka 13.48% ($113.65),0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-01-04,779.30829048,0.16214742,"Obligacje 30+/TLT 6.08% ($47.39), Obligacje/gotowka 2.03% ($15.80)","SPX 5.68% ($44.23), NDX 2.43% ($18.95)",0.73917198,0.26082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-01-25,786.54294179,0.37834397,"Obligacje 30+/TLT 14.19% ($111.59), Obligacje/gotowka 4.73% ($37.20)","SPX 13.24% ($104.15), NDX 5.68% ($44.64)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-03-01,780.48302474,0.06750000,Obligacje/gotowka 3.37% ($26.34),Obligacje 30+/TLT 3.38% ($26.34),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-03-22,785.95360078,0.15750000,Obligacje/gotowka 7.87% ($61.89),Obligacje 30+/TLT 7.88% ($61.89),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-04-26,768.94138973,0.06750000,Obligacje/gotowka 3.38% ($25.95),Obligacje 30+/TLT 3.37% ($25.95),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-05-17,756.83844672,0.15750000,Obligacje/gotowka 7.88% ($59.60),Obligacje 30+/TLT 7.87% ($59.60),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-06-21,756.00590938,0.16650000,"SPX 4.95% ($37.42), Obligacje/gotowka 3.37% ($25.52)","NDX 4.95% ($37.42), Obligacje 30+/TLT 3.37% ($25.52)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-07-12,743.74458417,0.38850000,"SPX 11.55% ($85.90), Obligacje/gotowka 7.87% ($58.57)","NDX 11.55% ($85.90), Obligacje 30+/TLT 7.87% ($58.57)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1974-09-06,696.78824243,0.22500000,Obligacje 30+/TLT 11.25% ($78.39),Obligacje/gotowka 11.25% ($78.39),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-01-03,674.37584145,0.42142097,Obligacje 30+/TLT 21.07% ($142.10),"SPX 19.64% ($132.46), Obligacje/gotowka 1.43% ($9.64)",0.35357903,0.64642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-02-28,727.70451809,0.32321049,Obligacje 30+/TLT 16.16% ($117.60),Obligacje/gotowka 16.16% ($117.60),0.35357903,0.64642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-06-06,734.29467054,0.39284195,"SPX 3.14% ($23.07), NDX 16.50% ($121.16)","Obligacje 30+/TLT 14.73% ($108.17), Obligacje/gotowka 4.91% ($36.06)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-08-01,750.29042649,0.22500000,Obligacje/gotowka 11.25% ($84.41),Obligacje 30+/TLT 11.25% ($84.41),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-09-26,709.83580648,0.22500000,Obligacje/gotowka 11.25% ($79.86),Obligacje 30+/TLT 11.25% ($79.86),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-10-31,732.26243494,0.13553685,"SPX 0.08% ($0.55), NDX 0.03% ($0.24), Obligacje 30+/TLT 6.67% ($48.84)",Obligacje/gotowka 6.78% ($49.62),0.55107371,0.44892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-11-21,739.95022072,0.31625266,"SPX 0.18% ($1.30), NDX 0.08% ($0.56), Obligacje 30+/TLT 15.56% ($115.15)",Obligacje/gotowka 15.81% ($117.01),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1975-12-26,752.23299061,0.08888889,"SPX 3.11% ($23.40), NDX 1.33% ($10.03)","Obligacje 30+/TLT 3.33% ($25.07), Obligacje/gotowka 1.11% ($8.36)",0.59802347,0.40197653,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-01-23,783.37643727,0.08888889,"SPX 3.11% ($24.37), NDX 1.33% ($10.45)","Obligacje 30+/TLT 3.33% ($26.11), Obligacje/gotowka 1.11% ($8.70)",0.64246791,0.35753209,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-02-20,814.63391891,0.08888889,"SPX 3.11% ($25.34), NDX 1.33% ($10.86)","Obligacje 30+/TLT 3.33% ($27.15), Obligacje/gotowka 1.11% ($9.05)",0.68691236,0.31308764,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-03-19,834.03824388,0.08888889,"SPX 3.11% ($25.95), NDX 1.33% ($11.12)","Obligacje 30+/TLT 3.33% ($27.80), Obligacje/gotowka 1.11% ($9.27)",0.73135680,0.26864320,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-04-16,845.57464715,0.08888889,"SPX 3.11% ($26.31), NDX 1.33% ($11.27)","Obligacje 30+/TLT 3.33% ($28.19), Obligacje/gotowka 1.11% ($9.40)",0.77580125,0.22419875,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-05-07,847.56738756,0.11209938,Obligacje/gotowka 5.60% ($47.51),Obligacje 30+/TLT 5.60% ($47.51),0.77580125,0.22419875,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1976-05-14,842.39615207,0.08888889,"SPX 3.11% ($26.21), NDX 1.33% ($11.23)","Obligacje 30+/TLT 2.22% ($18.72), Obligacje/gotowka 2.22% ($18.72)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-05-06,865.17844731,0.58202457,"SPX 24.61% ($212.90), Obligacje/gotowka 4.49% ($38.88)","NDX 24.61% ($212.90), Obligacje 30+/TLT 4.49% ($38.88)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-07-01,873.75627974,0.43036854,Obligacje/gotowka 21.52% ($188.02),"SPX 17.02% ($148.75), Obligacje 30+/TLT 4.49% ($39.27)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-07-08,874.13556280,0.14764422,NDX 7.38% ($64.53),"SPX 2.27% ($19.89), Obligacje/gotowka 5.11% ($44.65)",0.70107371,0.29892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-08-26,872.27767466,0.34450319,NDX 17.23% ($150.25),"SPX 5.31% ($46.30), Obligacje/gotowka 11.92% ($103.95)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-12-23,853.05929315,0.49214742,"SPX 7.58% ($64.69), Obligacje 30+/TLT 8.75% ($74.64), Obligacje/gotowka 8.27% ($70.59)",NDX 24.61% ($209.92),0.65000000,0.35000000,0.00000000
