date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40
2014-07-18,58010.58042416399,295580.62775810674,575638.8893171133,8802030.389996668,42651.84334743018,28245.000728181425,17843.47981963476
2014-07-25,58280.60735855884,297868.441825226,580855.5192143905,8946034.52782757,42654.009257371494,28256.77264488671,17857.44727428767
2014-08-01,57105.87777638282,287610.1446491068,557295.946542184,8278533.580555858,41527.89712208679,27646.83654247425,17557.97999196159
2014-08-08,57245.37644926489,288754.74720031925,559880.8915893171,8346829.315878572,41687.5343468131,27765.502291683857,17641.210150810723
2014-08-15,58463.50264805749,299150.28860045713,583569.9108078853,8992171.890335243,42222.53423159116,28092.044091416774,17829.75648052142
2014-08-22,59363.28302352627,306925.418729227,601388.4484572606,9493255.945947157,42971.13390030244,28469.429490948754,17992.683309687352
2014-08-29,59759.90899337356,310358.4402622293,609275.9134646992,9719110.042793015,43299.03173097121,28665.778318968416,18103.572350933402
2014-09-05,59828.89694371608,310913.808153785,610531.9920678562,9753376.176689422,43385.329956811205,28669.930406932308,18072.73498546884
2014-09-12,59546.15426865,308362.13095319225,604610.470226878,9577470.555923006,42958.18272505859,28382.608143578567,17888.428741293734
2014-09-19,59999.263449727936,312297.71699670947,613662.4023579574,9837918.650196008,43499.26970245981,28683.38724400638,18042.250246007286
2014-09-26,59330.20317162439,306323.45794273185,599824.6049391776,9428712.96318331,42892.396229982485,28386.185375729383,17920.075734863953
2014-10-03,58992.04598046161,303302.3869607122,592838.8057692414,9224999.208203075,42593.319494610805,28266.381908146035,17893.764613906627
2014-10-10,57055.20623056236,286321.1405433806,553763.8029267363,8107925.377705031,41297.20355820784,27636.33012849749,17640.57579470777
2014-10-17,56317.34737040507,279976.8094924489,539303.9343744515,7717724.158975639,40848.55020952869,27433.414130357756,17573.17617543403
2014-10-24,59195.9413968847,304256.5105766896,594302.3487674787,9158700.973160066,42573.79409829974,28335.79485816552,17987.056951657505
2014-10-31,60681.1718897201,316755.38409873686,622788.9845845625,9949002.637678968,43707.31783247282,28918.039069053986,18247.349524271485
2014-11-07,60858.46425557314,317237.3917373406,623363.0111000411,9928325.655983405,44071.45640903689,29125.538172296787,18357.190292841493
2014-11-14,61605.72291187747,323804.3967887737,638516.977259688,10368293.707259193,44266.51310525696,29231.262884666903,18409.214807630626
2014-11-21,62017.62201800466,327428.8100360702,646897.4235102739,10615145.189239556,44795.35343202349,29517.338124040405,18549.61273741103
2014-11-28,62965.77626619653,335882.1441665251,666517.6188317077,11202698.595176036,44908.04918850506,29633.08974926238,18648.429622890533
2014-12-05,62740.234444942,333777.6248099897,661574.8614865715,11047492.437387854,45081.442759457124,29673.174730862615,18626.878384548017
2014-12-12,61192.65139409718,319722.1897901421,628769.9892135032,10040331.68646768,43540.44614647414,28951.60747269554,18357.68627167147
2014-12-19,62438.840991938116,330734.5205629145,654220.7388639423,10782805.974125281,45007.725330209316,29706.090626690762,18695.8545318571
2014-12-26,62853.749691269375,334412.11380343506,662749.8702474391,11037739.43799021,45426.140482663235,29896.229698748397,18761.38040210584
2015-01-02,61717.895080237824,324032.83520337957,638497.0393343777,10286953.317418762,44770.16365785477,29607.854467922265,18670.364601163776
2015-01-09,61472.17228928144,322742.73526519845,635954.9358760752,10245996.980908778,44513.024253075324,29532.256829717033,18682.2566996817
2015-01-16,60632.244417411595,318332.9249608371,627265.5361688087,10106000.326831529,43942.021147841624,29293.457023145653,18619.776546494533
2015-01-23,62015.30932992447,325594.3269300588,641573.9122192013,10336525.430960288,44669.939999882816,29691.928170113857,18817.891571742024
2015-01-30,60418.04367186322,316752.49079555366,623766.3934262343,10018615.362985758,43466.91793240707,29108.319378318003,18584.933921589236
2015-02-06,61795.618439152415,328974.53263649746,652054.4209616517,10849010.129352255,44796.33171476649,29712.381400924885,18787.88006997161
2015-02-13,63387.250607740585,343321.14818197803,685479.841297217,11865808.157244649,45718.19210121782,30174.65080949969,18985.854640979716
2015-02-20,63986.111329392166,348774.89150102995,698260.0814802839,12268343.162782375,46036.37554398996,30298.530629039316,19009.609466448503
2015-02-27,63904.53005594449,347957.63196809555,696304.2210356476,12202187.460489972,45909.96369983174,30289.598420297312,19050.599865443375
2015-03-06,63210.66636037251,341473.77369196096,681008.7049713917,11707639.57358574,45221.30095901306,29826.673145562545,18754.05198938473
2015-03-13,62433.68231875164,334278.1984450491,664095.8306450682,11171569.813090699,44857.35562348464,29683.137580655675,18724.485299368745
2015-03-20,64104.54706639616,349427.6996431973,699474.4637437088,12259800.673774324,46060.176398214906,30405.429300743104,19133.661278591673
2015-03-27,62664.377819629044,336020.9054279191,667870.1293118593,11241102.181121895,45037.88703519124,29859.30257902043,18870.98812455643
2015-04-03,62653.55618366129,335862.8391898984,667470.7445317133,11225869.798913369,45191.11509890163,29984.614992928156,18965.179306342572
2015-04-10,63850.73808914733,346713.3719332883,692809.8896791349,12004271.305157771,45979.16814572599,30358.87509019772,19107.896937142774
2015-04-17,63101.006385462744,339731.1189163307,676364.7419894187,11478768.09784165,45521.669993810676,30157.756351582226,19044.854221964655
2015-04-24,64819.76729040462,355402.21013948997,713039.6049579384,12616899.61844165,46331.619665487786,30563.86121865774,19218.91308219967
2015-05-01,64298.57086718277,350481.20737015863,701392.5293927501,12235804.450581819,46128.040234424305,30377.39294198143,19068.853416094742
2015-05-08,64326.78340703945,350680.56702171965,701830.5838528908,12246648.744083047,46325.057521985305,30466.6543367065,19099.47293219856
2015-05-15,64676.13047793211,353856.08204303426,709276.0506238181,12481667.296256242,46504.55831483508,30572.158071602444,19157.746184342115
2015-05-22,64988.01277457749,356694.24456941977,715937.1701802753,12693342.61461845,46624.95955761342,30608.035229320056,19153.11053716384
2015-05-29,64622.96675294826,353224.95882207947,707713.0170574993,12422737.045812123,46219.986734702325,30436.520000867058,19104.816906775082
2015-06-05,64236.24132168593,349074.0215021064,697647.0732917696,12079005.759426253,45920.08469907421,30157.43766490129,18878.423479901463
2015-06-12,64124.00744732947,348464.1176680048,696428.1409202932,12057901.261609118,45972.614053933336,30196.275504064033,18905.45252142666
2015-06-19,64744.52994910938,351836.1749470744,703167.4161078078,12174584.534456883,46372.20028297552,30463.977218318258,19076.337871457778
2015-06-26,64443.49629366901,350200.2911134327,699897.9961610743,12117978.058376878,46154.43776506588,30254.08486611358,18903.05344336433
2015-07-03,63746.40925073845,345921.88468221395,690927.3846085033,11926307.671575043,45602.28773837336,30005.556376334458,18818.62636001664
2015-07-10,63690.38596959999,345343.3373791982,689536.8184276929,11879197.43023043,45639.704033902235,30019.620010571605,18820.82645248067
2015-07-17,65962.68627657703,366227.2677532608,738562.6530546469,13424550.947522275,46739.5635693221,30634.784224552914,19138.62363803341
2015-07-24,64686.32462809079,354115.0258477323,709792.3725371751,12462322.526257277,45754.090649445796,30150.832041767393,18937.465126639385
2015-07-31,65259.06344971131,359381.9624462804,722180.572272423,12857843.456399629,46304.02645593809,30472.92770516727,19114.45928589881
2015-08-07,64473.26911280518,351457.779257702,703159.2355196034,12216455.95677154,45743.08396212322,30188.711196817418,18989.462758510363
2015-08-14,64731.13932836788,352863.48575506906,705971.6231359516,12265317.448895864,46066.452706018805,30353.518510655744,19062.557664368178
2015-08-21,60981.53029330535,332423.55331978406,665077.5866015408,11554837.985665793,43516.98346406155,29075.938311748934,18512.855536362018
2015-08-28,62045.7345476524,338224.7616198472,676684.0253663273,11756484.413420103,43835.93181926651,29191.726659260967,18524.616069369564
2015-09-04,60193.925880364,328130.15077148733,656487.8047506043,11405601.95723946,42364.32484150363,28434.715029006962,18185.726482687336
2015-09-11,61681.93535712914,336241.6132956426,672716.3537372773,11687551.399020594,43277.21964907151,28899.36267429939,18388.18903891356
2015-09-18,61653.0066314897,336083.91653526574,672400.8508802778,11682069.956749666,43216.96467864106,28897.94006219361,18411.98058658675
2015-09-25,60644.170004492036,330584.5291854779,661398.263278233,11490914.639346238,42642.06052000006,28576.5871364327,18247.417997033088
2015-10-02,61237.58992363552,333819.3899241903,667870.2275888524,11603356.406389311,43117.45762284301,28905.855168395403,18464.490239524144
2015-10-09,62799.94232475698,342336.11185984017,684909.5763779243,11899392.415729279,44517.126599228075,29606.127090821206,18759.73999949909
2015-10-16,63494.181782405954,346120.5617786348,692481.1000965975,12030937.564199766,44946.08546568997,29869.923359388882,18913.280345979445
2015-10-23,65321.794181150486,356083.2735170879,712413.4310426036,12377235.288551977,45883.61447944907,30349.80270299392,19126.476603312145
2015-10-30,65524.79880568883,357189.89577311865,714627.4428115365,12415700.796642695,45976.486926356265,30371.64407667197,19115.29185452332
2015-11-06,66204.01254963313,360892.4372662499,722035.0928891316,12544398.85868158,46443.027148398316,30544.184457496634,19138.5087758867
2015-11-13,63855.68637732482,348091.2017643216,696423.7463761775,12099435.796455834,44784.66478723875,29700.066444275613,18764.07392304471
2015-11-20,66030.17868119766,359944.8311311676,720139.2236130966,12511460.653022712,46281.61452165692,30505.17854538262,19154.191846362515
2015-11-27,66021.69944921453,359898.6089978151,720046.7472990971,12509854.000133932,46336.89756127414,30554.0636139782,19192.70214646425
2015-12-04,66246.08690372088,361121.7936996193,722493.9647760768,12552371.147053111,46350.16677905584,30538.00671379233,19167.03358882902
2015-12-11,64019.41167947007,348983.7039112126,698209.3694704593,12130458.621421743,44638.73962433419,29702.749563393256,18826.26419256908
2015-12-18,63761.74492931956,347579.10654795496,695399.2008913284,12081635.682115987,44490.676732472675,29601.41540495863,18760.253612183293
2015-12-25,65294.99778040069,355937.2005223535,712121.1837760203,12372157.881216124,45749.63000220607,30249.14888154487,19050.412254508137
2016-01-01,64779.429189205075,353126.72426436207,706498.2826662792,12274467.457359748,45347.03645954648,30106.572375083448,19038.469911279808
2016-01-08,62093.423367863055,338484.7237262719,677204.1298192826,11765520.536138102,42688.973807260445,28680.350917378342,18350.63206150399
2016-01-15,61056.92086649734,332834.5236923993,665899.8122857744,11569123.062716007,41774.79877783134,28231.50624186348,18169.23565058342
2016-01-22,61913.603956087776,337504.48909570905,675242.9809298993,11731448.184071051,42377.586007575526,28543.792837752862,18309.026512438486
2016-01-29,62319.20881852921,339715.52920847846,679666.5941407997,11808302.576690704,43089.365207284536,28981.555138462176,18563.09913976389
2016-02-05,60564.11030906373,330148.1064144523,660525.1151502109,11475744.852602506,41805.92668799158,28325.59273685397,18275.70389379933
2016-02-12,60408.785143315814,329301.3952337134,658831.105736586,11446313.693419036,41512.317063587,28216.05801359233,18262.7131978236
2016-02-19,61686.92752355768,336268.826678038,672770.7993699834,11688497.319432916,42706.77613767024,28859.548021889175,18570.220945729117
2016-02-26,62335.59559692781,339804.8570931106,679845.311843965,11811407.558946678,43394.10229465896,29233.07582898141,18752.057410931953
2016-03-04,63503.81395561271,346173.0688447608,692586.1506336905,12032762.67748109,44581.86637202771,29826.06692088599,18999.553025700225
2016-03-11,63841.95091431919,348016.3267751754,696273.9444846424,12096833.187945928,45100.13882965681,30063.853925065247,19081.625899629966
2016-03-18,64366.60836615894,350876.3483846268,701995.9706486921,12196245.777705848,45694.94681497037,30425.43307073653,19288.956764080507
2016-03-25,64032.24005555922,349053.6341727584,698349.2784784547,12132889.354245536,45413.22554011354,30264.78979223914,19204.190648234173
2016-04-01,65048.41283384681,354593.01247501594,709431.875712455,12325434.73252782,46262.82988264921,30770.820201341543,19487.104947680178
2016-04-08,64629.77299851075,352310.9158966869,704866.1003046979,12246110.46092644,45721.77108623235,30515.194281890603,19391.238091139214
2016-04-15,65250.26459900368,355693.35024441243,711633.3141508822,12363681.795733519,46455.11276483664,30891.676473310683,19558.697748666214
2016-04-22,65054.8173211846,354627.92472513136,709501.7244184739,12326648.26084063,46721.16943824061,30979.08244085322,19557.36171503446
2016-04-29,64482.24335699581,351506.69981000444,703257.1105424038,12218156.405041166,46130.9146948297,30694.25590926379,19444.813949061423
2016-05-06,64370.00451062334,350894.86150499317,702033.0097251678,12196889.282368217,45994.55093733519,30641.018907779402,19434.84185450225
2016-05-13,64181.880495068785,349869.35667730775,699981.2890542527,12161243.366129473,45779.90845698041,30563.052565732778,19426.63405624248
2016-05-20,64341.3772009126,350738.8078282445,701720.7941746275,12191464.95267229,45943.120640866364,30592.328554335796,19394.592304493082
2016-05-27,65314.27152453454,356042.2658836184,712331.3873437506,12375809.888467705,47005.11701086241,31160.229915135664,19666.341258390774
2016-06-03,65490.25291350165,357001.57861908484,714250.6779371172,12409155.008346252,47014.06648632622,31228.26730372517,19748.4785955774
2016-06-10,65413.28753736757,356582.02365393343,713411.2771158367,12394571.536146427,46967.10891466184,31235.97227151264,19777.948449508138
2016-06-17,64865.87314766423,353597.94903841754,707441.0589297113,12290846.9402955,46413.52165776663,30952.153367047686,19651.64910925807
2016-06-24,64210.841448437044,350027.22911802714,700297.1433937422,12166730.91494091,45676.36749456304,30582.4749561709,19494.34210900802
2016-07-01,65766.3601106365,358506.69886003755,717261.9619673889,12461472.060972258,47177.64099715401,31435.55721786209,19941.17857983554
2016-07-08,66586.33514710591,362976.56070092035,726204.7847484114,12616841.705733938,47791.17323365164,31803.97986310521,20149.26762102509
2016-07-15,67012.31076999495,365298.6462489101,730850.5658211313,12697555.969292954,48505.8550747504,32083.730972421858,20202.420245792753
2016-07-22,67485.93298999683,367880.4637360569,736015.9908526887,12787298.355097493,48822.74219224169,32266.862069946506,20301.06576914202
2016-07-29,67917.90776923302,370235.2519869838,740727.2000051206,12869149.344470186,48795.77299020297,32304.242342084563,20359.31633050963
2016-08-05,68245.00449200957,372018.32719584875,744294.586686353,12931127.940598337,49033.99490276267,32373.43057988611,20347.131673825017
2016-08-12,68345.60474823465,372566.72102064086,745391.7545550481,12950189.772212045,49096.93511841775,32444.912305288148,20410.868451189734
2016-08-19,68396.87069249644,372846.182806428,745950.8718864842,12959903.691775529,49114.93471571812,32424.516385174655,20377.723689372324
2016-08-26,68079.37641497621,371115.452610181,742488.2115229719,12899744.576048564,48833.98640500391,32259.948733577927,20287.438258835617
2016-09-02,68281.64672166188,372218.07194026554,744694.2146646547,12938070.94489865,49076.69714578771,32399.260198535234,20361.825944857002
2016-09-09,67246.67063007902,366576.19269731775,733406.5444820685,12741962.69704462,47932.78670594813,31765.356901166575,20039.659110391323
2016-09-16,67903.18859668616,370155.0145836845,740566.6695673447,12866360.341746839,48195.236213353186,31893.19730579195,20091.234792225856
2016-09-23,68507.68649679783,373450.26380034006,747159.4527031281,12980901.175092118,48787.04091090426,32244.304415558872,20286.890486603945
2016-09-30,68505.56141197076,373438.67950184963,747136.2760743798,12980498.512010945,48857.04650192551,32292.356334559874,20318.245265399077
2016-10-07,67901.16698603446,369769.7882440546,739475.0905189104,12808454.11291156,48572.4507666633,32085.08726881273,20175.774434334184
2016-10-14,67221.64375840999,363567.8488379698,724928.375342053,12342633.786284426,48138.76957239257,31826.60032166907,20030.830689905564
2016-10-21,67770.56400184715,367913.86170975986,734770.8727676008,12646115.474088576,48333.00499421111,31958.271924595192,20115.74949936566
2016-10-28,67296.89948827273,363147.68067918386,723373.6946171459,12282657.872233517,48007.74812436297,31734.670267076934,19969.631656786605
2016-11-04,65797.48985921922,348143.2915019586,687583.8083183314,11164792.53807605,47106.49206333845,31291.43302833654,19786.69374263275
2016-11-11,66755.02812199236,359541.37140180095,715454.3106289691,11991067.931148168,48884.14855717626,32080.55371105019,20037.982320576073
2016-11-18,67390.23298081415,366121.923388813,731243.354739962,12472556.941620357,49353.97387682446,32244.533092698697,20050.24520038732
2016-11-25,68021.33156833443,373006.25242227735,747951.1445374462,12991213.355244128,50036.122784399566,32594.94242857869,20208.901506564333
2016-12-02,66613.2598971007,360016.1685603115,717375.7078815582,12013358.208878072,49620.50560110775,32363.05206895702,20089.218992847593
2016-12-09,68457.92804156842,377667.7929802332,759108.9639044051,13290716.507402997,51163.24138341163,33139.27534509868,20428.305516618726
2016-12-16,68491.53104835874,379025.72822973516,762848.4695556322,13406419.037362717,51130.80909626072,33065.30455326037,20350.05818280137
2016-12-23,68768.01774681904,381602.76369287114,768938.2495856667,13598259.458981873,51283.046799663374,33170.51613776177,20418.972632610887
2016-12-30,67966.91882371555,372907.230477538,747746.2200265134,12901814.904976914,50787.71366330859,32963.89798778755,20361.817246227492
2017-01-06,69122.88423198626,378727.47903558123,758968.219852922,13056736.87120212,51623.8595728818,33415.011184768286,20583.89523293803
2017-01-13,69768.33629451055,383484.88034719706,769550.6418101253,13386015.982923575,51587.49805133922,33408.648731233516,20590.554964313313
2017-01-20,69839.19900651347,383663.6717773498,769728.2127103164,13387082.253557952,51517.049616277916,33337.81635558715,20531.362246131626
2017-01-27,70908.51947218966,394289.8374336966,795132.774488239,14192516.463851023,52023.73566347748,33598.63912804443,20650.689578971203
2017-02-03,71045.36962573264,394207.992002857,794239.3145665225,14158383.149701191,52107.791488132876,33645.285656247266,20674.664427792264
2017-02-10,71948.23141690157,401934.4824064807,812152.31817713,14738925.007718246,52600.83793889905,33940.87321929588,20842.31047616373
2017-02-17,73141.59736986145,413136.3584977442,838714.3047522997,15617592.222344259,53414.2337423787,34359.14472682898,21033.71616661071
2017-02-24,73542.11553205887,415893.68482843,844742.6869911416,15818003.042539235,53789.141480825674,34608.185839693644,21190.995312704654
2017-03-03,73810.45625850187,419436.5113534661,853701.7213238856,16119777.784153804,54170.84888821479,34720.521884137146,21178.185601900845
2017-03-10,73744.58191104958,420091.2438702112,855931.9868060879,16191088.12819295,54004.979640088575,34595.048763536644,21089.964892298165
2017-03-17,74143.19068205352,422684.4459397605,861497.2211821678,16378168.359725207,54089.32532629747,34680.452912525536,21161.155110965192
2017-03-24,73653.50886405402,416888.8929953771,847061.067095114,15869020.21540229,53365.93556102946,34361.28755083383,21054.67042971579
2017-03-31,74376.0933264163,423564.1984039997,862875.71614485,16400626.33154785,53794.96286702481,34585.45322968697,21160.116934312857
2017-04-07,74206.16705027712,422003.4958685554,859178.5616627668,16281152.861852335,53671.723396535264,34534.94390463897,21146.787516532917
2017-04-14,73612.84134902485,414605.74916026206,840606.3508864793,15629693.757526023,53057.86506578996,34289.805113580296,21088.437421198698
2017-04-21,74591.9028061485,424010.59273090115,863055.0795727186,16388931.024854913,53532.52946303938,34538.16910626808,21205.26750130769
2017-04-28,76087.39145686157,439100.43110612204,899517.5169828215,17652051.23095191,54328.92810709111,34928.02498160876,21368.5152762281
2017-05-05,76568.10999010432,445616.9452594155,916152.431928365,18243734.03410584,54698.59418244592,35086.998292460405,21417.634802537366
2017-05-12,76939.80348112348,449275.1123293435,924990.5466100848,18559373.381122645,54534.30306944423,35020.610618238985,21400.916107757548
2017-05-19,76766.44752036585,446054.40397720283,916410.9472366829,18236631.645331893,54381.40915169132,34994.23003737891,21428.674246535593
2017-05-26,78392.21295440255,461401.9700160268,953138.0326166956,19569542.742035996,55157.279961559536,35386.84901426447,21603.786426789888
2017-06-02,79500.68081835294,471793.9854998643,978029.4865156102,20498554.38327833,55718.64114428498,35727.57160703751,21799.939189460598
2017-06-09,77997.66012782123,457083.16995127604,942388.88498288,19120752.334963456,55545.21536649364,35611.55241576507,21726.208925921717
2017-06-16,77360.68528572429,451249.8398486977,928506.0169478022,18596584.724768445,55639.52101774863,35687.87702437072,21782.451359517985
2017-06-23,78640.48932728091,463769.98461585026,958725.546924422,19698669.232436556,55751.8745765629,35753.49013609013,21818.56102471383
2017-06-30,76935.45093974365,447044.9915672365,918241.7288428635,18158542.47696733,55446.891912038984,35519.89136908145,21652.809133143746
2017-07-07,76716.3938618459,445146.2645307347,913790.7504096217,18016047.237265117,55517.996561450535,35519.70523549166,21624.814811552842
2017-07-14,78760.5229695262,464377.93741675006,959753.7214906893,19669776.607695147,56309.1052321512,35957.719848534696,21850.00698221298
2017-07-21,79798.7365106047,473265.8794970284,980573.3673912208,20443717.56881278,56611.777055957056,36160.87244015917,21979.453883319406
2017-07-28,79788.49104384631,472233.51405512675,977571.6260984197,20320330.458460536,56618.67737127193,36137.13877641236,21947.923053210947
2017-08-04,79672.93172300163,471505.6914294256,976026.0317484548,20252797.212979,56733.313589819874,36214.046808787534,21996.905267496255
2017-08-11,79072.34460775583,463596.4647100369,955790.2845086795,19474381.856671084,55978.89656076437,35872.52031860171,21874.51567736583
2017-08-18,78610.0483924967,459115.40769621567,944987.2495185811,19062566.940506686,55655.5761271277,35709.789156211744,21802.39557612112
2017-08-25,79042.73712091679,463049.1318330822,954324.7741096555,19399794.03568685,56079.77643308657,35940.53643653633,21917.982971524667
2017-09-01,81062.83072221308,481281.96222260874,997553.6292092369,21002659.594938606,56831.926905828026,36334.19970760373,22104.159012376484
2017-09-08,80395.90379933441,473392.78220684384,977711.108297756,20227863.039231956,56542.99532482828,36240.308653535576,22102.297273644883
2017-09-15,81210.92951832536,482680.2626129625,1000865.650663306,21097549.746347386,57425.060135499225,36624.42501448851,22226.034747234
2017-09-22,80507.32776740831,476666.53105682356,986767.9237668244,20543808.40632195,57482.68219681886,36626.159541672685,22205.837707560113
2017-09-29,80956.7663415843,481953.582097524,1000042.6937431478,21041794.26321099,57895.17531670091,36803.711691336466,22261.783515577004
2017-10-06,81991.92292941804,492564.7256156606,1026016.631391818,22034832.66277879,58618.78247813403,37154.394937297875,22407.784650382328
2017-10-13,82482.27899800352,495877.8007731191,1033245.6658564472,22310134.404359233,58752.45696454899,37272.37785563471,22498.996655758594
2017-10-20,82608.96859211868,498270.66310811945,1039688.2768315787,22555728.24295158,59250.20561384947,37470.86306338337,22548.01212603457
2017-10-27,83607.35672906628,508773.5415992625,1065610.5986320318,23577206.500792257,59388.481652425995,37528.52828004624,22564.790214064335
2017-11-03,84439.18588057204,517398.49664922367,1086873.6006598552,24429691.59614655,59559.0088146825,37660.26033745028,22658.41117916574
2017-11-10,84616.34857406963,518789.9698389269,1090072.0081994748,24551112.710252192,59476.05204841739,37590.051066884684,22605.487701399266
2017-11-17,84830.65974186128,519838.26876230084,1092035.445373063,24621755.276903555,59423.043616824034,37593.032044738386,22629.220329174008
2017-11-24,85857.8955776216,530710.9860586873,1118997.4905709475,25725786.11045421,59999.159557792795,37893.269282277804,22771.283530485387
2017-12-01,85349.79559563713,525655.7219397515,1106608.4610000497,25192104.1240031,60943.99549821263,38358.14349314422,22971.408767991892
2017-12-08,85276.02697770679,526607.7055897538,1109881.3867153754,25317437.593072485,61185.973533402896,38478.110602541594,23023.889402791567
2017-12-15,86633.78786468854,540267.734166844,1143436.4009138343,26709388.43896482,61730.321453280805,38771.653519381456,23170.34539124862
2017-12-22,86839.66553757718,541171.0219454197,1145002.9124620026,26764529.466254793,61961.95706720858,38820.982247886386,23142.360181739416
2017-12-29,86356.60203117506,534193.0523407755,1126641.3311001952,25965687.789050363,61811.414248722824,38792.70908183315,23164.877901152136
2018-01-05,89221.75747814367,563140.1485399758,1197837.0143263375,28961837.58662463,63330.87253794,39521.16006518295,23465.417022471134
2018-01-12,90475.22759158073,576098.0429630853,1229999.6084454414,30374053.458259597,64373.1824774286,40001.00748963201,23649.0315383673
2018-01-19,91166.28759002357,584156.8498846404,1250553.1994484642,31290459.420335513,64949.92645176325,40241.23686197793,23721.20326112386
2018-01-26,93090.64611532992,604897.6375046489,1302670.975407289,33666682.911108196,66379.0445568113,40942.41002535705,24025.90464806673
2018-02-02,89714.69886420877,568881.4963284065,1212114.243827792,29360286.02127637,63801.07628794972,39571.35695023309,23349.87256872283
2018-02-09,85510.5147066075,524215.3791130021,1100500.7441759736,24390096.193491068,60569.90903416722,37977.96523320701,22651.987404663796
2018-02-16,89145.95514644157,562103.3639975471,1194076.7067752816,28180868.76670987,63259.06738977422,39309.73561626669,23234.964614437384
2018-02-23,89489.18742929147,569133.9449430752,1213442.1772707296,29005625.361665636,63629.663437613126,39492.80473366297,23315.260027335113
2018-03-02,87785.35070873845,552352.6831116921,1172230.6717321712,27185659.355187263,62325.60851532863,38860.73067367153,23046.78174864396
2018-03-09,90670.3704774847,584126.6528248976,1252051.947803556,30566395.41828573,64593.211551652304,39974.3445145932,23529.148593532616
2018-03-16,89557.3201136312,572442.9642923864,1222862.6079454205,29245266.871421203,63765.91447117017,39597.19843283163,23386.52420220471
2018-03-23,85026.3090466932,518788.38452064374,1085638.028786157,23214606.02175545,60010.162219260485,37752.379589940225,22584.82939043409
2018-03-30,86417.45185326193,532526.7495399946,1119096.2128676912,24515102.408959717,61196.19920487305,38395.665417518176,22908.137648058157
2018-04-06,85444.89790148336,520320.49834797316,1087849.216818479,23247692.620595377,60398.53241652482,37983.20843532077,22714.56436362679
2018-04-13,87124.3323418101,538450.675118631,1132835.971682008,24998381.393875495,61661.298170857495,38595.96567385275,22972.543038460306
2018-04-20,87500.04574708817,542742.2498779076,1143640.8213528334,25422769.619924854,62000.83072221471,38694.52400939398,22963.37172522141
2018-04-27,87407.19652647487,542066.3062373459,1142126.1786999179,25348088.883148573,61989.204053236084,38693.12429801015,22966.01659273064
2018-05-04,87180.98711864371,543350.2065533029,1147257.471936351,25543919.136764668,61863.63763860885,38640.24442398312,22949.76404404927
2018-05-11,89227.67663714301,564938.2243558684,1200831.799152544,27717743.46644922,63451.95012434316,39427.46176382294,23295.653017928016
2018-05-18,88595.41929416962,558468.9156960306,1184833.9929828881,27026594.915901303,63098.45993401472,39206.566989795734,23164.40222068879
2018-05-25,88894.30834620458,562811.4860668072,1196282.4645248172,27491547.687609952,63289.16468107762,39377.33358817234,23296.179552742633
2018-06-01,89268.61824962999,569310.1926620692,1213856.953060642,28217410.039521754,63626.36223658733,39571.660823346916,23401.993529963835
2018-06-08,90654.35805492969,582549.1268085998,1246106.2969886393,29576844.23982015,64693.781433146454,40084.99419582187,23616.545997993297
2018-06-15,90585.39210916327,585245.6449329741,1254752.587829158,29937404.019389838,64736.684968916976,40110.778276753714,23631.265997834213
2018-06-22,89807.63984120253,577421.7697028293,1235406.4929518339,29075295.354931243,64178.38746177765,39855.40856634539,23534.16293653075
2018-06-29,88663.57944636208,564329.6211864926,1202135.6626288188,27624325.10552724,63370.120597452704,39486.19943816903,23394.526208821477
2018-07-06,89897.0821061752,577928.1718539859,1236350.4560648378,29013878.02726346,64337.23159308679,39989.20081146943,23633.52506769045
2018-07-13,91027.52181472241,585195.5151185896,1251897.3416418964,29378722.34759664,65311.33147284377,40472.305816338885,23846.728815696828
2018-07-20,90972.61451775425,584842.5284251976,1251142.2040995264,29361001.265001774,65332.34643547134,40453.13242222748,23816.46139992661
2018-07-27,91425.03902481828,587751.0640766735,1257364.3776399633,29507019.23529582,65738.82090226369,40619.33279802201,23863.982215257776
2018-08-03,91990.59954294693,590564.0742707619,1262627.7768076204,29542016.24700956,66248.05531562095,40881.3643718946,23987.012703506123
2018-08-10,91843.7426098919,589653.7582525853,1260711.2799851669,29443719.16476051,66145.27523978148,40881.049880103805,24023.85813019049
2018-08-17,92193.3611620192,593171.0880634867,1269397.7183600713,29799612.80372512,66589.09353671434,41105.003836611766,24125.87831605409
2018-08-24,93073.40808793671,602192.1725537605,1291783.609105184,30746832.46014415,67161.40907064853,41420.94395249044,24289.394098602643
2018-08-31,93836.2014964455,613329.2913082764,1321375.8069893434,32021393.560978137,67815.48569193971,41724.95554602121,24409.389742703213
2018-09-07,93024.67965240708,600365.9807304272,1286375.4170953168,30448757.525504388,67182.4200074212,41371.2073733478,24223.36402864875
2018-09-14,93962.25983340059,611436.7604671657,1314705.81773622,31661388.03138143,67948.62071379682,41724.38926502444,24360.686805555742
2018-09-21,94708.37394275969,617204.7027381078,1327949.1357344969,32228651.2567364,68516.72520349568,41961.53550660611,24433.92665043728
2018-09-28,94276.69897042275,616150.3322092938,1327302.3904896644,32182116.820274834,68218.69921625538,41832.2239467484,24389.611924075234
2018-10-05,93517.2166546969,602716.7726608927,1290544.381415109,30529203.109879047,67538.16467649899,41397.86682956623,24126.427258395703
