date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,gross_strategy,gross_strategy_medium_aggressive,gross_strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40,turnover,turnover_medium_aggressive,turnover_aggressive,medium_aggressive_leverage,aggressive_leverage,medium_aggressive_financing_cost,aggressive_financing_cost
2010-05-28,0.011654015547502207,0.02099921424997387,0.025004299408176014,0.04556970647012967,0.011654015547502207,0.025264948155241322,0.04631907161794243,0.0023830305161152143,0.0004895013359690989,-0.0014040278441770167,0.0,0.0,0.0,0.8,2.3,0.00026064874706530593,0.0007493651478127544
2010-06-04,-0.012301923191403299,-0.023046121385973162,-0.027650777755074532,-0.05154907823302108,-0.011407128145842788,-0.02449840041829654,-0.04491373410021032,-0.02331547447001714,-0.016985071883706026,-0.010654669297394908,0.44739752278025513,1.4473975227802554,2.9473975227802547,0.8,2.3,0.0002575822912174788,0.0007405490872502514
2010-06-11,0.007917649673717714,0.007917649673717714,0.007917649673717714,0.007917649673717714,0.007917649673717714,0.007917649673717714,0.007917649673717714,0.026773675462588686,0.020982017293147866,0.015190359123707045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-18,0.02255012073535476,0.02255012073535476,0.02255012073535476,0.02255012073535476,0.02255012073535476,0.02255012073535476,0.02255012073535476,0.023537527908869205,0.018954637711710753,0.01437174751455229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-25,-0.02130413547526104,-0.02130413547526104,-0.02130413547526104,-0.02130413547526104,-0.02130413547526104,-0.02130413547526104,-0.02130413547526104,-0.034547977210338754,-0.025833766383655615,-0.017119555556972473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-02,-0.03722147998993434,-0.03722147998993434,-0.03722147998993434,-0.03722147998993434,-0.03722147998993434,-0.03722147998993434,-0.03722147998993434,-0.05256249205660202,-0.04024999364528161,-0.0279374952339612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-09,0.03249733369811496,0.03249733369811496,0.03249733369811496,0.03249733369811496,0.03249733369811496,0.03249733369811496,0.03249733369811496,0.05636009736991765,0.04422346251131874,0.03208682765271982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-16,-0.0024406988497211795,-0.0024406988497211795,-0.0024406988497211795,-0.0024406988497211795,-0.0024406988497211795,-0.0024406988497211795,-0.0024406988497211795,-0.012041833121779977,-0.007975389574347064,-0.003908946026914148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-23,0.02411079542142851,0.024110795421428508,0.02411079542142851,0.02411079542142851,0.02411079542142851,0.02411079542142851,0.02411079542142851,0.03515828658025888,0.02740047541805326,0.019642664255847632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-30,-0.0019673719860941,-0.0019673719860941,-0.0019673719860941,-0.0019673719860941,-0.0019673719860941,-0.0019673719860941,-0.0019673719860941,-0.001267768862627583,0.0002219387560517829,0.0017116463747311487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-06,0.013735981110539234,0.013735981110539232,0.013735981110539234,0.013735981110539234,0.013735981110539234,0.013735981110539234,0.013735981110539234,0.019225648091329095,0.0166135953961402,0.0140015427009513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-13,-0.024967813138678692,-0.024967813138678692,-0.024967813138678692,-0.024967813138678692,-0.024967813138678692,-0.024967813138678692,-0.024967813138678692,-0.03630249491580073,-0.026411995932640587,-0.016521496949480442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-20,0.0073851044245652675,0.007385104424565267,0.0073851044245652675,0.0073851044245652675,0.0073851044245652675,0.0073851044245652675,0.0073851044245652675,-0.007201475153100434,-0.004818103199403424,-0.0024347312457064143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-27,-0.012127749221951289,-0.012127749221951287,-0.012127749221951289,-0.012127749221951289,-0.012127749221951289,-0.012127749221951289,-0.012127749221951289,-0.006230539282438663,-0.005443662195181702,-0.004656785107924739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-03,0.025783535453973497,0.025783535453973497,0.025783535453973497,0.025783535453973497,0.026678330499534008,0.026678330499534008,0.026678330499534008,0.03771272118888325,0.029432484643414292,0.021152248097945334,0.44739752278025513,0.44739752278025513,0.44739752278025513,0.0,0.0,0.0,0.0
2010-09-10,0.009583712977269215,0.009583712977269215,0.009583712977269215,0.009583712977269215,0.009583712977269215,0.009583712977269215,0.009583712977269215,0.005320696025405081,0.003101172204939452,0.0008816483844738231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-17,0.025500406026984994,0.025500406026984994,0.025500406026984994,0.025500406026984994,0.025500406026984994,0.025500406026984994,0.025500406026984994,0.014462035633997727,0.012517705430275106,0.010573375226552483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-24,0.029685283963416704,0.029685283963416704,0.029685283963416704,0.029685283963416704,0.029685283963416704,0.029685283963416704,0.029685283963416704,0.020712714493183793,0.018495940825316266,0.016279167157448735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,-0.00902682644110989,-0.00902682644110989,-0.00902682644110989,-0.00902682644110989,-0.00902682644110989,-0.00902682644110989,-0.00902682644110989,-0.0018288838831220788,-0.00024233787572842925,0.0013442081316652203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-08,0.013717828908460752,0.013717828908460752,0.013717828908460752,0.013717828908460752,0.013717828908460752,0.013717828908460752,0.013717828908460752,0.016839763831218324,0.015389503372666966,0.013939242914115607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-15,0.025080366833788132,0.02508036683378813,0.025080366833788132,0.025080366833788132,0.025080366833788132,0.025080366833788132,0.025080366833788132,0.009953687888366591,0.005535642618385581,0.0011175973484045705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-22,0.0036467632231637925,0.003646763223163792,0.0036467632231637925,0.0036467632231637925,0.0036467632231637925,0.0036467632231637925,0.0036467632231637925,0.0055224623035066145,0.004517585227420676,0.003512708151334738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-29,0.0072703753927938295,0.0072703753927938295,0.0072703753927938295,0.0072703753927938295,0.0072703753927938295,0.0072703753927938295,0.0072703753927938295,0.0011827190171986857,0.0004857905983743317,-0.0002111378204500223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-05,0.025104665015126402,0.0251046650151264,0.025104665015126402,0.025104665015126402,0.025927862754838868,0.025927862754838868,0.025927862754838868,0.03569960060638011,0.029360834331257937,0.02302206805613576,0.4115988698562323,0.4115988698562323,0.4115988698562323,0.0,0.0,0.0,0.0
2010-11-12,-0.01653917017079242,-0.01653917017079242,-0.01653917017079242,-0.01653917017079242,-0.01653917017079242,-0.01653917017079242,-0.01653917017079242,-0.02053462798757355,-0.01884847162082807,-0.01716231525408259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-19,0.0003119824328557826,0.0003119824328557826,0.0003119824328557826,0.0003119824328557826,0.0003119824328557826,0.0003119824328557826,0.0003119824328557826,0.0007486172214830056,-0.000974952376659749,-0.0026985219748025036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-26,0.0018436737860218697,0.0018436737860218694,0.0018436737860218697,0.0018436737860218697,0.0018436737860218697,0.0018436737860218697,0.0018436737860218697,-0.012386513654557785,-0.009658441692876999,-0.006930369731196211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-03,0.014906907037450751,0.012930668619652027,0.012083709297738287,0.009083709297738288,0.014906907037450751,0.014906907037450751,0.014906907037450751,0.03442725953255277,0.025412192241426837,0.0163971249503009,0.0,1.4115988698562323,2.911598869856232,0.0,0.0,0.0,0.0
2010-12-10,0.006794300942027556,0.016719929544522717,0.020973770374163498,0.03818359746594821,0.006794300942027556,0.021231352665380978,0.03892414655319846,0.012938779604262596,0.006407562144948534,-0.00012365531436552956,0.0,0.0,0.0,0.8,2.3,0.0002575822912174788,0.0007405490872502514
2010-12-17,0.002017652142993571,0.003938642575917371,0.004761924190027572,0.008461879461699007,0.002017652142993571,0.005019506481245051,0.00920242854894926,0.003805227291018509,0.003031874140507111,0.002258520989995713,0.0,0.0,0.0,0.8,2.3,0.0002575822912174788,0.0007405490872502514
2010-12-24,0.0034467036575776514,0.007556568419206386,0.009317939031332987,0.0168145733374256,0.0034467036575776514,0.009575521322550466,0.017555122424675853,0.010458846236771402,0.007375153912494052,0.004291461588216701,0.0,0.0,0.0,0.8,2.3,0.0002575822912174788,0.0007405490872502514
2010-12-31,-0.002245899663668993,-0.0057090701615743564,-0.007193286089248084,-0.01345600605030636,-0.0014227019239565284,-0.006935703798030605,-0.012715456963056107,0.001193952026709022,0.0026263154675210594,0.004058678908333097,0.4115988698562323,0.0,0.0,0.8,2.3,0.0002575822912174788,0.0007405490872502514
2011-01-07,0.01981127050680897,0.03267131778122232,0.03818276661311376,0.06908768579953815,0.020634468246521435,0.04126201341611979,0.07564702459621961,0.01105374860242514,0.008409921958863193,0.005766095315301244,0.4115988698562323,1.4115988698562323,2.911598869856232,0.8,2.3,0.0002560490632935652,0.0007361410569689999
2011-01-14,0.012777955769841793,0.011377955769841793,0.010777955769841793,0.007777955769841793,0.013601153509554258,0.013601153509554258,0.013601153509554258,0.01698925155154596,0.013579862779698302,0.010170474007850644,0.4115988698562323,1.4115988698562323,2.911598869856232,0.0,0.0,0.0,0.0
2011-01-21,-0.017965052023720448,-0.030724399707707177,-0.03619269157227292,-0.06661998565676448,-0.017965052023720448,-0.035936642508979356,-0.06588384459979549,-0.007192583879812697,-0.006885220950004002,-0.006577858020195305,0.0,0.0,0.0,0.8,2.3,0.0002560490632935652,0.0007361410569689999
2011-01-28,-0.00026178471450147685,-0.0006288452820349294,-0.0007861569538349805,-0.0017080055229615945,-0.00026178471450147685,-0.0005301078905414153,-0.0009718644659925946,-0.005063973899177121,-0.002798871427034002,-0.0005337689548908816,0.0,0.0,0.0,0.8,2.3,0.0002560490632935652,0.0007361410569689999
2011-02-04,0.026154355307582644,0.044279666015054814,0.052047656318257175,0.09515558258829476,0.026154355307582644,0.05230217215362683,0.09588731561498251,0.026855630350998583,0.017133735050029634,0.007411839749060683,0.0,0.0,0.0,0.8,2.3,0.0002545158353696517,0.0007317330266877485
2011-02-11,0.015994367899008315,0.027007956651247687,0.031728066116493134,0.05790300055172737,0.015994367899008315,0.031982581951862786,0.058634733578415116,0.014945205017624641,0.012657702475638171,0.010370199933651701,0.0,0.0,0.0,0.8,2.3,0.0002545158353696517,0.0007317330266877485
2011-02-18,0.005495876802554704,0.009160521787276547,0.01073108392358591,0.019408533198064116,0.005495876802554704,0.010985599758955562,0.020140266224751863,0.010667844098982915,0.009374275279186333,0.00808070645938975,0.0,0.0,0.0,0.8,2.3,0.0002545158353696517,0.0007317330266877485
2011-02-25,-0.01618073112109278,-0.027689711682924167,-0.03262213192370905,-0.06007236252197665,-0.01618073112109278,-0.0323676160883394,-0.0593406294952889,-0.016353508431263486,-0.010564729821933867,-0.0047759512126042455,0.0,0.0,0.0,0.8,2.3,0.0002545158353696517,0.0007317330266877485
2011-03-04,0.004189912864083865,0.0069425296109696,0.008122222502492059,0.014628814817566874,0.004189912864083865,0.008373671882013883,0.015351731783692119,0.0010582983913531852,-1.8228253789892871e-06,-0.0010619440421111637,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2011-03-11,-0.0205939434644238,-0.03518948768595497,-0.04144472092375404,-0.07624391479721765,-0.0205939434644238,-0.04119327154423222,-0.07552099783109241,-0.012304622723578573,-0.008449467409632094,-0.00459431209568561,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2011-03-18,-0.028492873077036036,-0.04861766802739577,-0.05724258014897851,-0.10520665671012916,-0.028492873077036036,-0.05699113076945669,-0.10448373974400392,-0.01929848101205689,-0.013628015578876272,-0.007957550145695654,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2011-03-25,0.03659362409501963,0.06202937716509886,0.07293041419513283,0.13344383292074158,0.03659362409501963,0.07318186357465464,0.13416674988686683,0.02770857694055251,0.01977301539859585,0.011837453856639188,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2011-04-01,0.009569102359624932,0.01526822167091356,0.017710701375751543,0.03156674598465262,0.010392300099337396,0.020779215583290177,0.03809522856936532,0.01408933762101694,0.011404547019890476,0.00871975641876401,0.4115988698562323,1.4115988698562323,2.911598869856232,0.8,2.3,0.0002453164678261703,0.0007052848450002395
2011-04-08,-0.0052257240743405365,-0.0052257240743405365,-0.0052257240743405365,-0.0052257240743405365,-0.0052257240743405365,-0.0052257240743405365,-0.0052257240743405365,-0.002177833674775642,-0.0034291900167435947,-0.004680546358711546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-15,-0.0037766004780210743,-0.003776600478021074,-0.0037766004780210743,-0.0037766004780210743,-0.0037766004780210743,-0.0037766004780210743,-0.0037766004780210743,-0.006171924408615359,-0.0025594626038153686,0.0010529992009846237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-22,0.01840316292097073,0.01840316292097073,0.01840316292097073,0.01840316292097073,0.01840316292097073,0.01840316292097073,0.01840316292097073,0.013177604468491477,0.010814006651716264,0.008450408834941048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-29,0.009800518855885721,0.009800518855885721,0.009800518855885721,0.009800518855885721,0.009800518855885721,0.009800518855885721,0.009800518855885721,0.019808996746767615,0.017378735858952554,0.014948474971137495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-06,-0.007997702592126829,-0.007997702592126829,-0.007997702592126829,-0.007997702592126829,-0.007997702592126829,-0.007997702592126829,-0.007997702592126829,-0.016345694275297196,-0.011128863112545446,-0.005912031949793693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-13,-0.0007301174296180413,-0.0007301174296180413,-0.0007301174296180413,-0.0007301174296180413,-0.0007301174296180413,-0.0007301174296180413,-0.0007301174296180413,-0.0011921263424811146,-0.0006910087662925897,-0.00018989119010406473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-20,-0.006524962785783844,-0.006524962785783844,-0.006524962785783844,-0.006524962785783844,-0.006524962785783844,-0.006524962785783844,-0.006524962785783844,-0.0032080451740424953,-0.0020241284469263016,-0.0008402117198101078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-27,-0.0033672622904250796,-0.003367262290425079,-0.0033672622904250796,-0.0033672622904250796,-0.0033672622904250796,-0.0033672622904250796,-0.0033672622904250796,-0.0007482009443291471,0.0006425930906905316,0.0020333871257102103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-03,-0.013651802737038409,-0.013651802737038409,-0.013651802737038409,-0.013651802737038409,-0.013651802737038409,-0.013651802737038409,-0.013651802737038409,-0.023144526233595974,-0.017277544063799867,-0.01141056189400375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-10,-0.01984979334551627,-0.01984979334551627,-0.01984979334551627,-0.01984979334551627,-0.01984979334551627,-0.01984979334551627,-0.01984979334551627,-0.021622628679096145,-0.017183102943276917,-0.012743577207457687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-17,-0.007321307210446106,-0.007321307210446106,-0.007321307210446106,-0.007321307210446106,-0.007321307210446106,-0.007321307210446106,-0.007321307210446106,0.0006261899486654787,0.0013159519589323885,0.002005713969199298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-24,0.005834559165462588,0.005834559165462588,0.005834559165462588,0.005834559165462588,0.005834559165462588,0.005834559165462588,0.005834559165462588,-0.0018891220906722683,-0.0005582207494608919,0.0007726805917504847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-01,0.04384018219593247,0.04384018219593247,0.04384018219593247,0.04384018219593247,0.04384018219593247,0.04384018219593247,0.04384018219593247,0.056068092621079924,0.04020524332763317,0.024342394034186414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-08,0.011242541108757727,0.011242541108757727,0.011242541108757727,0.011242541108757727,0.011242541108757727,0.011242541108757727,0.011242541108757727,0.0035844234681381426,0.005651384928356672,0.007718346388575201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-15,-0.013896906186472222,-0.013896906186472222,-0.013896906186472222,-0.013896906186472222,-0.013896906186472222,-0.013896906186472222,-0.013896906186472222,-0.02016357735667207,-0.014754323423799199,-0.009345069490926323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-22,0.019851190617317077,0.019851190617317077,0.019851190617317077,0.019851190617317077,0.019851190617317077,0.019851190617317077,0.019851190617317077,0.021945622359873518,0.016969574810975732,0.011993527262077947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,-0.020321077662297102,-0.020321077662297102,-0.020321077662297102,-0.020321077662297102,-0.020321077662297102,-0.020321077662297102,-0.020321077662297102,-0.03901037443292843,-0.02871329954634274,-0.018416224659757046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,-0.049854585272660845,-0.049854585272660845,-0.049854585272660845,-0.049854585272660845,-0.049854585272660845,-0.049854585272660845,-0.049854585272660845,-0.07152249028906199,-0.05374953069278806,-0.035976571096514115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-12,-0.0049426489466083,-0.0049426489466083,-0.0049426489466083,-0.0049426489466083,-0.0049426489466083,-0.0049426489466083,-0.0049426489466083,-0.016322503477092853,-0.008198772012443518,-7.504054779418172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-19,-0.04356122366706946,-0.04356122366706946,-0.04356122366706946,-0.04356122366706946,-0.04313474104062334,-0.04313474104062334,-0.04313474104062334,-0.04639339202713966,-0.03464855977555787,-0.02290372752397609,0.2132413132230566,0.2132413132230566,0.2132413132230566,0.0,0.0,0.0,0.0
2011-08-26,0.047279631647115614,0.04727963164711561,0.047279631647115614,0.047279631647115614,0.047279631647115614,0.047279631647115614,0.047279631647115614,0.04731863758135124,0.03625452544969638,0.025190413318041515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-02,0.0016496910236335814,0.0016496910236335814,0.0016496910236335814,0.0016496910236335814,0.0016496910236335814,0.0016496910236335814,0.0016496910236335814,-0.0010170943251205378,0.001650555309134339,0.004318204943389216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-09,-0.0038224881141464516,-0.0038224881141464516,-0.0038224881141464516,-0.0038224881141464516,-0.0038224881141464516,-0.0038224881141464516,-0.0038224881141464516,-0.016376727097282995,-0.011763689370134087,-0.0071506516429851764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-16,0.05095350220587046,0.05095350220587045,0.05095350220587046,0.05095350220587046,0.05095350220587046,0.05095350220587046,0.05095350220587046,0.05373295456054805,0.04096059441766921,0.028188234274790364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-23,-0.038137866146861966,-0.038137866146861966,-0.038137866146861966,-0.038137866146861966,-0.038137866146861966,-0.038137866146861966,-0.038137866146861966,-0.06566864498164537,-0.049094915985316304,-0.032521186988987226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-30,-0.0201866387503168,-0.0201866387503168,-0.0201866387503168,-0.0201866387503168,-0.0201866387503168,-0.0201866387503168,-0.0201866387503168,-0.0034345432714590896,-0.0037968653863980394,-0.004159187501336988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-07,0.022911079336417627,0.022911079336417627,0.022911079336417627,0.022911079336417627,0.022911079336417627,0.022911079336417627,0.022911079336417627,0.02262453279323151,0.015653472388431358,0.008682411983631205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-14,0.0581961356043693,0.058196135604369294,0.0581961356043693,0.0581961356043693,0.0581961356043693,0.0581961356043693,0.0581961356043693,0.05928640137934571,0.045269890334245805,0.0312533792891459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-21,-0.00785839324089994,-0.00785839324089994,-0.00785839324089994,-0.00785839324089994,-0.00785839324089994,-0.00785839324089994,-0.00785839324089994,0.01142207940266915,0.009644586599058395,0.007867093795447639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-28,0.024321049514152118,0.024321049514152114,0.024321049514152118,0.024321049514152118,0.024321049514152118,0.024321049514152118,0.024321049514152118,0.03734777782427856,0.028423991490192084,0.019500205156105607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-04,-0.016274379545079615,-0.016274379545079615,-0.016274379545079615,-0.016274379545079615,-0.016274379545079615,-0.016274379545079615,-0.016274379545079615,-0.024261345520859123,-0.015399076416687304,-0.006536807312515483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-11,0.0020633811643546566,0.002063381164354656,0.0020633811643546566,0.0020633811643546566,0.0020633811643546566,0.0020633811643546566,0.0020633811643546566,0.009403835691354168,0.007882299322314101,0.006360762953274035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-18,-0.033047276648211006,-0.033047276648211006,-0.033047276648211006,-0.033047276648211006,-0.033047276648211006,-0.033047276648211006,-0.033047276648211006,-0.03694938571135209,-0.029061047030620128,-0.021172708349888162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-25,-0.03654441384569086,-0.03654441384569086,-0.03654441384569086,-0.03654441384569086,-0.03654441384569086,-0.03654441384569086,-0.03654441384569086,-0.0462373464782726,-0.0363525694903104,-0.02646779250234818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-02,0.05704373125187087,0.05704373125187087,0.05704373125187087,0.05704373125187087,0.05704373125187087,0.05704373125187087,0.05704373125187087,0.07323363364087809,0.05754267614347171,0.04185171864606532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-09,0.006055241958766035,0.006055241958766034,0.006055241958766035,0.006055241958766035,0.006055241958766035,0.006055241958766035,0.006055241958766035,0.009531186075982134,0.007423795014631859,0.005316403953281582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-16,-0.027135324222698605,-0.0271353242226986,-0.027135324222698605,-0.027135324222698605,-0.027135324222698605,-0.027135324222698605,-0.027135324222698605,-0.02926518841318715,-0.02039253534593434,-0.011519882278681528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.020572738811620903,0.020572738811620903,0.020572738811620903,0.020572738811620903,0.020572738811620903,0.020572738811620903,0.020572738811620903,0.039476575769883615,0.02927279907744536,0.0190690223850071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-30,-0.004384358024554786,-0.004384358024554785,-0.004384358024554786,-0.004384358024554786,-0.003423372558534691,-0.003423372558534691,-0.003423372558534691,-0.007041572307287525,-0.0035951809227530987,-0.00014878953821867262,0.48049273301004736,0.48049273301004736,0.48049273301004736,0.0,0.0,0.0,0.0
2012-01-06,0.021254209100097562,0.02125420910009756,0.021254209100097562,0.021254209100097562,0.021254209100097562,0.021254209100097562,0.021254209100097562,0.017609558860006702,0.012900339395697673,0.008191119931388642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-13,0.006108726329202313,0.006108726329202313,0.006108726329202313,0.006108726329202313,0.006108726329202313,0.006108726329202313,0.006108726329202313,0.008848300685975419,0.008414794394934179,0.007981288103892937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.020611131679054578,0.020611131679054578,0.020611131679054578,0.020611131679054578,0.020611131679054578,0.020611131679054578,0.020611131679054578,0.02413846588295554,0.017143465014056745,0.010148464145157948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-27,0.003829138771982434,0.0038291387719824334,0.003829138771982434,0.003829138771982434,0.003829138771982434,0.003829138771982434,0.003829138771982434,-0.000985133834044527,0.0009707390866105319,0.0029266120072655912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.019203512888147044,0.0175258123088606,0.016806797774880693,0.013806797774880693,0.019203512888147044,0.019203512888147044,0.019203512888147044,0.020633938231980453,0.016021381354815133,0.011408824477649807,0.0,1.1983575566331757,2.6983575566331757,0.0,0.0,0.0,0.0
2012-02-10,0.0021783942070718195,0.003903222605623227,0.004642434776430973,0.008255592436137858,0.0021783942070718195,0.004887751244257143,0.008960877281138096,-0.0013376887960844241,-0.0008543818060983094,-0.00037107481611219463,0.0,0.0,0.0,0.8,2.3,0.0002453164678261703,0.0007052848450002395
2012-02-17,0.012266421466974192,0.02280198032093173,0.027317219829770673,0.049826031700593965,0.012266421466974192,0.02756253629759684,0.0505313165455942,0.015257449312312987,0.01158134406523501,0.00790523881815703,0.0,0.0,0.0,0.8,2.3,0.0002453164678261703,0.0007052848450002395
2012-02-24,0.004875904551286066,0.00895669769212263,0.010705609038195443,0.019371411916039385,0.004875904551286066,0.010950925506021614,0.020076696761039625,0.0038121294163009356,0.0035470112253484383,0.003281893034395941,0.0,0.0,0.0,0.8,2.3,0.0002453164678261703,0.0007052848450002395
2012-03-02,0.0068118945398047736,0.012580332281502035,0.015052519885086576,0.027335957131410897,0.0068118945398047736,0.015302436036684486,0.02805446606725489,0.002775124681957175,0.0021562535917195825,0.0015373825014819893,0.0,0.0,0.0,0.8,2.3,0.00024991615159791097,0.000718508935843994
2012-03-09,0.0016892541384635484,0.002981847229657729,0.0035358156973123787,0.006221999453824871,0.0016892541384635484,0.00378573184891029,0.006940508389668865,0.0018938573112503576,0.000891624310538747,-0.00011060869017286363,0.0,0.0,0.0,0.8,2.3,0.00024991615159791097,0.000718508935843994
2012-03-16,0.019673008428818358,0.03667234056287503,0.043957768620327894,0.08032891314601998,0.019673008428818358,0.044207684771925805,0.08104742208186397,0.024313488668578964,0.015749252473324715,0.007185016278070461,0.0,0.0,0.0,0.8,2.3,0.00024991615159791097,0.000718508935843994
2012-03-23,0.0006780714637910562,0.0010875128982556562,0.001262987798740485,0.002055148306443065,0.0006780714637910562,0.001512903950338396,0.002773657242287059,-0.004633139842159406,-0.002777665719881372,-0.0009221915976033363,0.0,0.0,0.0,0.8,2.3,0.00024991615159791097,0.000718508935843994
2012-03-30,0.006980034779012913,0.011215815094014526,0.013031149514729504,0.022627374046811553,0.006980034779012913,0.015677780779593767,0.028742598095921897,0.008306763619866153,0.007011949357431383,0.005717135094996611,0.0,1.1983575566331757,2.6983575566331757,0.8,2.3,0.00024991615159791097,0.000718508935843994
2012-04-06,-0.00188775845905285,-0.0035654590383392957,-0.004284473572319201,-0.007284473572319202,-0.00188775845905285,-0.00188775845905285,-0.00188775845905285,-0.007243664293426155,-0.0034691622039716924,0.00030533988548277127,0.0,1.1983575566331757,2.6983575566331757,0.0,0.0,0.0,0.0
2012-04-13,-0.016631890844941797,-0.03134238464859656,-0.03764688199302003,-0.06928121009087194,-0.016631890844941797,-0.0373954326134982,-0.0685582931247467,-0.01895729359772913,-0.01438621949356792,-0.009815145389406707,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2012-04-20,-0.0007149573632731932,-0.0015238421634478998,-0.0018705070778084884,-0.003691189412984128,-0.0007149573632731932,-0.0016190576982866639,-0.0029682724468588825,0.00590619317214891,0.005222646845411434,0.004539100518673956,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
2012-04-27,0.01659802347614242,0.030910034330365266,0.03704375326788935,0.06765162122079524,0.01659802347614242,0.03729520264741117,0.06837453818692048,0.017687687828161103,0.014646688724067346,0.011605689619973589,0.0,0.0,0.0,0.8,2.3,0.0002514493795218245,0.0007229169661252453
